tetrad	chr	pos(bp)	tract_type	tract_len	tract_min_len	tract_max_len	marker	YJM_SNP	chromatids	of_tract	snp_start_out	snp_start_in	snp_end_in	snp_end_out
16	14	297841.25	0	2.5	0	5	1	1	2	1	297839	297841	297841	297844
16	14	377509.25	0	103.5	0	207	1	1	1	1	377367	377548	377548	377574
16	14	386434.75	0	212.5	0	425	1	1	2	1	386305	386352	386352	386730
16	14	421457.25	0	49.5	0	99	1	1	2	1	421418	421447	421447	421517
16	14	468394.0	0	81.0	0	162	1	1	1	1	468308	468399	468399	468470
16	14	500343.5	0	4.0	0	8	1	1	2	1	500340	500343	500343	500348
16	14	525345.25	0	64.5	0	129	1	1	2	1	525273	525353	525353	525402
16	14	555936.5	0	499.0	0	998	1	1	1	1	555294	556080	556080	556292
16	14	582020.75	0	75.5	6	145	2	3	3	1	581982	581984	581990	582127
16	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
16	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
16	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
16	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
16	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
16	14	498356.25	2	122.5	0	0	1	0	0	1	498257	498333	498333	498502
16	14	506588.75	2	119.5	0	0	1	0	0	1	506503	506555	506555	506742
16	14	514062.0	2	62.0	0	0	1	0	0	1	514030	514032	514032	514154
16	14	553196.5	2	583.0	0	0	1	4	0	1	552861	552949	552949	554027
16	14	584150.0	2	161.0	0	0	1	0	0	1	584014	584125	584125	584336
16	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
16	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
16	15	420930.0	0	22.0	3	41	2	1	2	1	420910	420928	420931	420951
16	15	685817.75	0	10644.5	294	20995	6	3	1	1	670632	690359	690653	691627
16	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
16	15	420877.5	2	41.0	0	0	2	0	0	1	420832	420882	420886	420910
16	15	546347.75	1	650.5	0	1301	1	1	0	1	545531	546514	546514	546832
16	15	546347.75	10	650.5	0	1301	1	1	0	1	545531	546514	546514	546832
16	16	648085.0	2	469.0	0	0	1	4	0	1	647508	648193	648193	648446
16	16	352003.0	1	2350.0	0	4700	1	1	0	1	350615	351041	351041	355315
16	16	681779.75	1	592.5	0	1185	1	1	0	1	681113	681854	681854	682298
16	16	770483.75	1	33419.5	3229	63610	11	3	0	1	750744	756804	760033	814354
16	16	352003.0	10	2350.0	0	4700	1	1	0	1	350615	351041	351041	355315
16	16	681779.75	10	592.5	0	1185	1	1	0	1	681113	681854	681854	682298
16	16	770483.75	10	33419.5	3229	63610	11	3	0	1	750744	756804	760033	814354
17	1	11862.0	0	2517.0	1218	3816	9	1	3	1	9696	11511	12729	13512
17	1	102632.25	0	1676.5	638	2715	4	1	1	1	100917	102671	103309	103632
17	1	105827.25	0	3819.5	3054	4585	14	1	1	1	103632	104203	107257	108217
17	1	182103.0	0	3802.0	0	7604	1	1	4	1	178392	182012	182012	185996
17	2	122267.0	0	2787.0	307	5267	4	3	1	1	118745	123002	123309	124012
17	2	461297.0	0	342.0	0	684	1	1	1	1	460962	461290	461290	461646
17	2	646058.5	1	264.0	0	528	1	1	0	1	645742	646111	646111	646270
17	2	596910.0	1	360.0	188	532	2	3	0	1	596667	596793	596981	597199
17	2	173563.75	1	862.5	369	1356	3	1	0	1	172990	173275	173644	174346
17	2	698211.5	1	1474.0	1346	1602	30	1	0	1	697400	697549	698895	699002
17	2	1005427.5	1	7054.0	6003	8105	27	1	0	1	1000938	1002863	1008866	1009043
17	2	646058.5	10	264.0	0	528	1	1	0	1	645742	646111	646111	646270
17	2	596910.0	10	360.0	188	532	2	3	0	1	596667	596793	596981	597199
17	2	173563.75	10	862.5	369	1356	3	1	0	1	172990	173275	173644	174346
17	2	698211.5	10	1474.0	1346	1602	30	1	0	1	697400	697549	698895	699002
17	2	1005427.5	10	7054.0	6003	8105	27	1	0	1	1000938	1002863	1008866	1009043
17	3	61270.75	0	85.5	0	171	1	3	0	1	61203	61253	61253	61374
17	3	61064.75	2	326.5	0	0	1	4	0	1	60600	61203	61203	61253
17	3	260331.5	1	3562.0	1650	5474	10	1	0	1	257025	260076	261726	262499
17	3	180687.25	1	1274.5	770	1779	19	3	0	1	179890	180210	180980	181669
17	3	260502.25	6	20.5	0	41	1	1	1	1	260490	260494	260494	260531
17	3	260331.5	8	3562.0	1650	5474	10	1	0	1	257025	260076	261726	262499
17	3	180687.25	10	1274.5	770	1779	19	3	0	1	179890	180210	180980	181669
17	4	142738.5	0	1224.0	240	2208	2	1	4	1	141711	142542	142782	143919
17	4	896191.25	0	10.5	0	21	1	3	2	1	896182	896190	896190	896203
17	4	896215.0	0	9.0	0	18	1	3	2	1	896203	896218	896218	896221
17	4	896257.75	0	28.5	15	42	3	3	2	1	896236	896251	896266	896278
17	4	924095.5	0	406.0	62	750	8	3	2	1	923551	924234	924296	924301
17	4	941079.25	0	35.5	2	69	2	3	0	1	941048	941075	941077	941117
17	4	954487.5	0	15.0	0	30	1	3	2	1	954472	954488	954488	954502
17	4	954666.5	0	134.0	81	187	2	3	2	1	954552	954647	954728	954739
17	4	955110.25	0	25.5	0	51	1	3	2	1	955088	955107	955107	955139
17	4	971532.25	0	70.5	0	141	1	1	3	1	971452	971542	971542	971593
17	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
17	4	896235.25	2	16.5	0	0	2	4	0	1	896221	896233	896236	896251
17	4	896278.75	2	13.5	0	0	3	4	0	1	896266	896278	896284	896287
17	4	896302.25	2	21.5	0	0	1	4	0	1	896287	896296	896296	896330
17	4	941053.25	2	16.5	0	0	2	4	0	1	941043	941047	941048	941075
17	4	79836.5	1	453.0	0	906	1	3	0	1	79307	79913	79913	80213
17	4	837306.25	1	1792.5	666	2919	4	3	0	1	835862	836958	837624	838781
17	4	914038.0	1	199.0	162	236	15	3	0	1	913922	913955	914117	914158
17	4	79836.5	10	453.0	0	906	1	3	0	1	79307	79913	79913	80213
17	4	837306.25	10	1792.5	666	2919	4	3	0	1	835862	836958	837624	838781
17	4	914038.0	10	199.0	162	236	15	3	0	1	913922	913955	914117	914158
17	5	39348.0	1	11097.0	157	22037	2	1	0	1	23243	44356	44513	45280
17	5	39348.0	10	11097.0	157	22037	2	1	0	1	23243	44356	44513	45280
17	6	26491.5	0	90.0	19	161	5	3	2	1	26422	26471	26490	26583
17	6	451527.5	0	558.0	0	1116	1	3	2	1	450929	451568	451568	452045
17	6	355934.75	1	1065.5	131	2000	3	1	0	1	354759	356045	356176	356759
17	6	199218.25	1	7991.5	711	15272	6	4	0	1	193947	196498	197209	209219
17	6	199218.25	6	7991.5	711	15272	6	3	2	1	193947	196498	197209	209219
17	6	199218.25	8	7991.5	711	15272	6	4	0	1	193947	196498	197209	209219
17	6	355934.75	10	1065.5	131	2000	3	1	0	1	354759	356045	356176	356759
17	7	584864.0	7	1423.0	906	1940	26	3	3	1	584142	584163	585069	586082
17	7	793093.0	0	1087.0	0	2174	1	1	2	1	791652	793447	793447	793826
17	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
17	7	678157.25	2	638.5	0	0	1	0	0	1	677473	678203	678203	678750
17	7	927331.0	1	732.0	198	1266	2	1	0	1	926812	927118	927316	928078
17	7	437343.25	1	1277.5	634	1921	2	1	0	1	436574	436835	437469	438495
17	7	582931.0	1	1489.0	1235	1743	25	3	0	1	581970	582403	583638	583713
17	7	704821.75	1	1336.5	460	2213	4	1	0	1	703446	704861	705321	705659
17	7	927331.0	10	732.0	198	1266	2	1	0	1	926812	927118	927316	928078
17	7	437343.25	10	1277.5	634	1921	2	1	0	1	436574	436835	437469	438495
17	7	582931.0	9	1489.0	1235	1743	25	3	0	1	581970	582403	583638	583713
17	7	704821.75	10	1336.5	460	2213	4	1	0	1	703446	704861	705321	705659
17	8	124623.75	0	16992.5	2023	31962	4	1	4	1	116042	116213	118236	148004
17	8	238011.25	0	4865.5	1491	8240	7	1	3	1	232476	238681	240172	240716
17	8	518957.0	2	37.0	0	0	1	4	0	1	518923	518954	518954	518997
17	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
17	8	342425.25	1	1781.5	427	3136	3	3	0	1	340650	342419	342846	343786
17	8	515632.75	1	2099.5	1776	2423	8	1	0	1	514465	514701	516477	516888
17	8	342425.25	10	1781.5	427	3136	3	3	0	1	340650	342419	342846	343786
17	8	515632.75	10	2099.5	1776	2423	8	1	0	1	514465	514701	516477	516888
17	9	84977.25	0	2081.5	1104	3059	9	1	1	1	83063	84810	85914	86122
17	9	146799.0	0	4134.0	3073	5195	15	1	1	1	144021	145443	148516	149216
17	9	196052.0	0	25.0	17	33	2	1	1	1	196033	196046	196063	196066
17	9	257010.5	0	134.0	0	268	1	3	4	1	256885	257002	257002	257153
17	9	265541.25	0	109.5	66	153	7	1	1	1	265455	265518	265584	265608
17	9	232245.0	2	64.0	0	0	1	4	0	1	232165	232261	232261	232293
17	10	157734.5	0	1790.0	0	3580	1	1	1	1	156039	157640	157640	159619
17	10	325355.0	0	50.0	0	100	1	3	0	1	325314	325346	325346	325414
17	10	362253.25	0	21.5	7	36	2	3	3	1	362240	362245	362252	362276
17	10	590728.0	0	951.0	0	1902	1	3	1	1	590060	590445	590445	591962
17	10	325411.5	2	63.0	0	0	1	4	0	1	325346	325414	325414	325472
17	10	191963.0	1	915.0	762	1068	7	3	0	1	191483	191528	192290	192551
17	10	484915.25	1	2199.5	948	3451	4	1	0	1	482944	484687	485635	486395
17	10	191963.0	10	915.0	762	1068	7	3	0	1	191483	191528	192290	192551
17	10	484915.25	10	2199.5	948	3451	4	1	0	1	482944	484687	485635	486395
17	11	615735.0	0	1472.0	769	2175	5	1	2	1	614757	615241	616010	616932
17	11	621715.75	0	760.5	0	1521	1	3	3	1	620965	621706	621706	622486
17	11	600536.5	1	1632.0	124	3140	2	1	0	1	598563	600878	601002	601703
17	11	600536.5	10	1632.0	124	3140	2	1	0	1	598563	600878	601002	601703
17	13	11585.0	0	34.0	14	54	6	1	2	1	11556	11580	11594	11610
17	13	39989.5	0	33.0	0	66	1	3	0	1	39958	39988	39988	40024
17	13	328078.75	0	1618.5	292	2945	5	1	2	1	326767	327772	328064	329712
17	13	415450.5	0	152.0	0	304	1	1	3	1	415289	415460	415460	415593
17	13	39826.75	2	292.5	0	0	1	4	0	1	39403	39958	39958	39988
17	13	70898.0	2	19.0	0	0	1	0	0	1	70888	70889	70889	70926
17	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
17	13	889502.25	1	839.5	0	1679	1	1	0	1	888518	889647	889647	890197
17	13	726222.5	1	43003.0	1230	84776	7	3	0	1	668196	741246	742476	752972
17	13	78463.75	1	4491.5	4446	4537	279	3	0	1	76195	76241	80687	80732
17	13	293738.0	1	15121.0	452	29790	3	1	0	1	271896	300459	300911	301686
17	13	889502.25	10	839.5	0	1679	1	1	0	1	888518	889647	889647	890197
17	13	726222.5	10	43003.0	1230	84776	7	3	0	1	668196	741246	742476	752972
17	13	78463.75	10	4491.5	4446	4537	279	3	0	1	76195	76241	80687	80732
17	13	293738.0	10	15121.0	452	29790	3	1	0	1	271896	300459	300911	301686
17	14	375933.5	0	71.0	0	142	1	1	2	1	375865	375931	375931	376007
17	14	468395.0	0	83.0	0	166	1	1	2	1	468308	468399	468399	468474
17	14	516904.5	0	34.0	0	68	1	3	3	1	516879	516896	516896	516947
17	14	553196.5	0	583.0	0	1166	1	3	3	1	552861	552949	552949	554027
17	14	633493.25	0	1052.5	635	1470	9	3	3	1	632859	633075	633710	634329
17	14	732905.25	0	126.5	100	153	4	1	1	1	732825	732859	732959	732978
17	14	733004.0	0	4.0	0	8	1	1	1	1	732999	733005	733005	733007
17	14	733141.0	0	93.0	0	186	1	1	1	1	733007	733182	733182	733193
17	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
17	14	278640.0	2	137.0	0	0	1	4	0	1	278498	278645	278645	278772
17	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
17	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
17	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
17	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
17	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
17	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
17	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
17	14	421457.25	2	49.5	0	0	1	0	0	1	421418	421447	421447	421517
17	14	498356.25	2	122.5	0	0	1	0	0	1	498257	498333	498333	498502
17	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
17	14	514062.0	2	62.0	0	0	1	0	0	1	514030	514032	514032	514154
17	14	525345.25	2	64.5	0	0	1	0	0	1	525273	525353	525353	525402
17	14	584150.0	2	161.0	0	0	1	0	0	1	584014	584125	584125	584336
17	14	585724.75	2	198.5	0	0	1	0	0	1	585479	585772	585772	585876
17	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
17	14	758767.0	3	51132.0	0	0	2	1	0	1	733193	733209	784333	784333
17	14	644265.0	1	2510.0	847	4173	5	1	0	1	642017	644003	644850	646190
17	14	644265.0	10	2510.0	847	4173	5	1	0	1	642017	644003	644850	646190
17	15	380096.0	0	3.0	0	6	1	3	2	1	380094	380095	380095	380100
17	15	382764.5	0	366.0	0	732	1	3	3	1	382459	382704	382704	383191
17	15	420949.25	0	16.5	0	33	1	1	0	1	420931	420951	420951	420964
17	15	659692.0	0	2396.0	0	4792	1	3	4	1	656648	660340	660340	661440
17	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
17	15	420877.5	2	41.0	0	0	2	0	0	1	420832	420882	420886	420910
17	15	420930.0	2	22.0	0	0	2	0	0	1	420910	420928	420931	420951
17	15	697518.25	1	1033.5	555	1512	3	1	0	1	696790	697213	697768	698302
17	15	697518.25	10	1033.5	555	1512	3	1	0	1	696790	697213	697768	698302
17	16	290769.75	0	555.5	0	1111	1	1	3	1	290161	290823	290823	291272
17	16	357754.0	0	1081.0	0	2162	1	1	4	1	356947	357480	357480	359109
17	16	835484.0	0	785.0	0	1570	1	3	3	1	834826	835357	835357	836396
17	16	837220.25	0	375.5	0	751	1	1	1	1	836918	837147	837147	837669
17	16	648097.5	2	444.0	0	0	1	4	0	1	647558	648193	648193	648446
18	1	182103.0	0	3802.0	0	7604	1	1	4	1	178392	182012	182012	185996
18	2	370310.0	1	15051.0	33	30069	2	3	0	1	361593	363976	364009	391662
18	2	1030213.75	1	8251.5	5189	11314	11	1	0	1	1025875	1026301	1031490	1037189
18	2	156828.25	1	886.5	69	1704	2	1	0	1	155674	157096	157165	157378
18	2	1096964.25	1	2085.5	0	4171	1	3	0	1	1094365	1097478	1097478	1098536
18	2	370310.0	10	15051.0	33	30069	2	3	0	1	361593	363976	364009	391662
18	2	1030213.75	10	8251.5	5189	11314	11	1	0	1	1025875	1026301	1031490	1037189
18	2	156828.25	10	886.5	69	1704	2	1	0	1	155674	157096	157165	157378
18	2	1096964.25	10	2085.5	0	4171	1	3	0	1	1094365	1097478	1097478	1098536
18	3	61064.75	0	326.5	0	653	1	3	4	1	60600	61203	61203	61253
18	3	188867.75	0	129.5	0	259	1	1	4	1	188769	188837	188837	189028
18	3	250472.75	0	3681.5	3559	3804	12	3	3	1	248607	248657	252216	252411
18	3	260466.0	2	93.0	0	0	2	0	0	1	260349	260490	260494	260531
18	4	941053.25	0	16.5	1	32	2	3	4	1	941043	941047	941048	941075
18	4	942889.75	0	45.5	0	91	1	1	1	1	942833	942901	942901	942924
18	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
18	4	76.75	3	153.5	0	0	1	1	0	1	148	159	148	159
18	5	102774.0	0	11794.0	1561	22027	8	3	2	1	86837	106917	108478	108864
18	5	421087.75	6	28770.5	1781	55760	17	3	4	1	380025	433380	435161	435785
18	6	36717.25	0	2563.5	2515	2612	132	3	2	1	35419	35452	37967	38031
18	6	51700.25	0	299.5	25	574	2	3	1	1	51515	51586	51611	52089
18	6	64562.5	0	105.0	0	210	1	1	3	1	64509	64511	64511	64719
18	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
18	6	231491.5	1	1424.0	765	2083	6	3	0	1	230387	231172	231937	232470
18	6	141633.25	1	1971.5	1531	2412	11	3	0	1	140428	140867	142398	142840
18	6	231491.5	10	1424.0	765	2083	6	3	0	1	230387	231172	231937	232470
18	6	141633.25	10	1971.5	1531	2412	11	3	0	1	140428	140867	142398	142840
18	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
18	7	464426.0	1	2259.0	0	4518	1	1	0	1	462327	464266	464266	466845
18	7	1003078.0	1	285.0	99	471	4	3	0	1	1002847	1003024	1003123	1003318
18	7	464426.0	10	2259.0	0	4518	1	1	0	1	462327	464266	464266	466845
18	7	1003078.0	10	285.0	99	471	4	3	0	1	1002847	1003024	1003123	1003318
18	8	65915.75	7	1434.5	35	2834	3	1	3	1	64774	65623	65658	67608
18	8	258242.25	0	13909.5	432	27387	3	3	3	1	250849	251726	252158	278236
18	8	339705.75	0	3657.5	2611	4704	7	1	1	1	337715	338039	340650	342419
18	8	459438.0	0	2281.0	1265	3297	8	3	3	1	457837	458758	460023	461134
18	8	519001.5	2	6.0	0	0	1	4	0	1	518997	519000	519000	519009
18	9	257010.5	0	134.0	0	268	1	3	3	1	256885	257002	257002	257153
18	9	189777.75	2	3.5	0	0	1	4	0	1	189775	189777	189777	189782
18	9	189791.25	2	2.5	0	0	1	4	0	1	189789	189791	189791	189794
18	9	189796.5	2	2.0	0	0	2	4	0	1	189795	189796	189797	189798
18	9	232245.0	2	64.0	0	0	1	4	0	1	232165	232261	232261	232293
18	9	137324.25	1	3994.5	0	7989	1	3	0	1	134428	136226	136226	142417
18	9	376988.0	1	931.0	0	1862	1	1	0	1	376299	376746	376746	378161
18	9	137324.25	10	3994.5	0	7989	1	3	0	1	134428	136226	136226	142417
18	9	376988.0	10	931.0	0	1862	1	1	0	1	376299	376746	376746	378161
18	10	165151.0	0	705.0	0	1410	1	1	4	1	164512	165085	165085	165922
18	10	682688.5	7	897.0	152	1642	2	3	2	1	681606	682874	683026	683248
18	10	828572.0	0	1372.0	648	2096	2	1	1	1	827406	828366	829014	829502
18	10	552763.75	1	19223.5	2754	35693	13	1	0	1	543000	543304	546058	578693
18	10	680554.25	1	551.5	0	1103	1	3	0	1	679968	680589	680589	681071
18	10	552763.75	10	19223.5	2754	35693	13	1	0	1	543000	543304	546058	578693
18	10	680554.25	9	551.5	0	1103	1	3	0	1	679968	680589	680589	681071
18	11	512492.75	7	6100.5	1065	11136	6	3	2	1	508911	509974	511039	520047
18	11	562115.0	1	16195.0	1242	31148	18	1	0	1	542329	565706	566948	573477
18	11	562115.0	10	16195.0	1242	31148	18	1	0	1	542329	565706	566948	573477
18	12	328992.25	1	429.5	6	853	2	3	0	1	328512	329043	329049	329365
18	12	328992.25	10	429.5	6	853	2	3	0	1	328512	329043	329049	329365
18	13	102958.5	0	270.0	153	387	20	1	4	1	102735	102912	103065	103122
18	13	70898.0	2	19.0	0	0	1	0	0	1	70888	70889	70889	70926
18	13	90327.25	2	161.5	0	0	1	0	0	1	90242	90251	90251	90565
18	13	317675.75	1	3566.5	3289	3844	10	3	0	1	315807	315978	319267	319651
18	13	840848.5	1	2279.0	1071	3487	5	3	0	1	839113	840305	841376	842600
18	13	317675.75	10	3566.5	3289	3844	10	3	0	1	315807	315978	319267	319651
18	13	840848.5	10	2279.0	1071	3487	5	3	0	1	839113	840305	841376	842600
18	14	421457.25	0	49.5	0	99	1	1	3	1	421418	421447	421447	421517
18	14	468395.0	0	83.0	0	166	1	1	4	1	468308	468399	468399	468474
18	14	498356.25	0	122.5	0	245	1	1	3	1	498257	498333	498333	498502
18	14	516904.5	0	34.0	0	68	1	3	1	1	516879	516896	516896	516947
18	14	525345.25	0	64.5	0	129	1	1	3	1	525273	525353	525353	525402
18	14	585724.75	0	198.5	0	397	1	1	3	1	585479	585772	585772	585876
18	14	732872.75	0	61.5	0	123	1	1	4	1	732825	732859	732859	732948
18	14	732952.75	0	5.5	0	11	1	1	4	1	732948	732952	732952	732959
18	14	733141.0	0	93.0	0	186	1	1	4	1	733007	733182	733182	733193
18	14	733212.75	0	23.5	0	47	1	1	4	1	733193	733209	733209	733240
18	14	249852.0	2	575.0	0	0	1	0	0	1	249127	250002	250002	250277
18	14	289120.75	2	208.5	0	0	1	0	0	1	288957	289076	289076	289374
18	14	297841.25	2	2.5	0	0	1	0	0	1	297839	297841	297841	297844
18	14	305437.75	2	203.5	0	0	1	0	0	1	305248	305424	305424	305655
18	14	315288.75	2	88.5	0	0	1	0	0	1	315186	315303	315303	315363
18	14	322874.25	2	49.5	0	0	1	0	0	1	322813	322886	322886	322912
18	14	377509.25	2	103.5	0	0	1	0	0	1	377367	377548	377548	377574
18	14	386434.75	2	212.5	0	0	1	0	0	1	386305	386352	386352	386730
18	14	480359.0	2	13.0	0	0	2	4	0	1	480346	480359	480362	480369
18	14	500343.5	2	4.0	0	0	1	0	0	1	500340	500343	500343	500348
18	14	514062.0	2	62.0	0	0	1	0	0	1	514030	514032	514032	514154
18	14	518286.25	2	287.5	0	0	1	0	0	1	517945	518340	518340	518520
18	14	584150.0	2	161.0	0	0	1	0	0	1	584014	584125	584125	584336
18	14	625203.75	2	822.5	0	0	1	4	0	1	624530	625055	625055	626175
18	14	214993.75	1	10863.5	2283	19444	103	3	0	1	209538	209586	211869	228982
18	14	214993.75	10	10863.5	2283	19444	103	3	0	1	209538	209586	211869	228982
18	15	88754.0	0	374.0	0	748	1	1	3	1	88370	88764	88764	89118
18	15	382764.5	0	366.0	0	732	1	3	2	1	382459	382704	382704	383191
18	15	420459.75	0	19.5	0	39	1	3	2	1	420432	420468	420468	420471
18	15	420877.5	0	41.0	4	78	2	1	4	1	420832	420882	420886	420910
18	15	420938.25	0	38.5	23	54	3	1	4	1	420910	420928	420951	420964
18	15	386774.75	2	263.5	0	0	1	4	0	1	386549	386737	386737	387076
18	15	266612.25	1	10547.5	629	20466	4	3	0	1	260927	261750	262379	281393
18	15	266612.25	10	10547.5	629	20466	4	3	0	1	260927	261750	262379	281393
18	16	830180.5	0	1543.0	1106	1980	12	1	4	1	829328	829490	830596	831308
18	16	840940.0	0	27.0	0	54	1	1	1	1	840906	840947	840947	840960
18	16	648085.0	2	469.0	0	0	1	4	0	1	647508	648193	648193	648446
19	1	100629.75	0	2328.5	1096	3561	11	3	1	1	99110	99821	100917	102671
19	1	182103.0	0	3802.0	0	7604	1	1	1	1	178392	182012	182012	185996
19	2	197130.25	0	20443.5	0	40887	1	1	3	1	186508	187309	187309	227395
19	2	162485.5	1	1095.0	454	1736	3	3	0	1	161694	162182	162636	163430
19	2	32216.25	1	1222.5	809	1636	12	1	0	1	31341	31869	32678	32977
19	2	162485.5	10	1095.0	454	1736	3	3	0	1	161694	162182	162636	163430
19	2	32216.25	10	1222.5	809	1636	12	1	0	1	31341	31869	32678	32977
19	3	61064.75	0	326.5	0	653	1	3	4	1	60600	61203	61203	61253
19	3	123710.25	0	878.5	0	1757	1	3	4	1	122625	123917	123917	124382
19	3	260466.0	2	93.0	0	0	2	0	0	1	260349	260490	260494	260531
19	3	267803.0	1	11381.0	556	22206	3	1	0	1	261726	262499	263055	283932
19	3	267803.0	10	11381.0	556	22206	3	1	0	1	261726	262499	263055	283932
19	4	143992.75	0	1284.5	341	2228	2	1	1	1	142782	143919	144260	145010
19	4	785412.25	0	1206.5	960	1453	13	1	4	1	784731	784887	785847	786184
19	4	868675.75	2	53.5	0	0	1	0	0	1	868611	868687	868687	868718
19	4	91.0	3	182.0	0	0	2	1	0	1	148	159	159	205
19	5	420094.25	0	26783.5	0	53567	1	3	1	1	380025	433380	433380	433592
19	5	496513.5	0	3517.0	0	7034	1	1	2	1	492603	496907	496907	499637
19	5	317835.5	1	18007.0	1197	34817	7	3	0	1	308808	308856	310053	343625
19	5	317835.5	10	18007.0	1197	34817	7	3	0	1	308808	308856	310053	343625
19	6	26477.5	0	12.0	5	19	3	3	1	1	26471	26472	26477	26490
19	6	51574.5	0	48.0	0	96	1	3	3	1	51515	51586	51586	51611
19	6	64562.5	2	105.0	0	0	1	0	0	1	64509	64511	64511	64719
19	6	199218.25	2	7991.5	0	0	6	4	0	1	193947	196498	197209	209219
19	6	235953.75	1	2072.5	0	4145	1	2	0	1	234071	235764	235764	238216
19	6	452356.5	1	2216.0	1722	2710	7	3	0	1	450929	451568	453290	453639
19	6	71268.5	1	5062.0	0	10124	1	3	0	1	67728	69747	69747	77852
19	6	235953.75	6	2072.5	0	4145	1	1	3	1	234071	235764	235764	238216
19	6	235953.75	8	2072.5	0	4145	1	2	0	1	234071	235764	235764	238216
19	6	452356.5	10	2216.0	1722	2710	7	3	0	1	450929	451568	453290	453639
19	6	71268.5	10	5062.0	0	10124	1	3	0	1	67728	69747	69747	77852
19	7	233350.5	0	25713.0	96	51330	2	3	2	1	218906	222082	222178	270236
19	7	440438.75	2	1218.5	0	0	3	0	0	1	438732	440927	440957	441139
19	7	71504.25	1	1821.5	862	2781	5	3	0	1	70396	70791	71653	73177
19	7	437191.0	1	1582.0	895	2269	3	1	0	1	436226	436574	437469	438495
19	7	520182.25	1	1814.5	1531	2098	7	1	0	1	519030	519520	521051	521128
19	7	71504.25	10	1821.5	862	2781	5	3	0	1	70396	70791	71653	73177
19	7	437191.0	10	1582.0	895	2269	3	1	0	1	436226	436574	437469	438495
19	7	520182.25	10	1814.5	1531	2098	7	1	0	1	519030	519520	521051	521128
19	8	684612.25	0	2013.5	876	3151	3	1	4	1	683331	683880	684756	686482
19	8	518689.25	1	618.5	249	988	4	2	0	1	518012	518748	518997	519000
19	8	124186.75	1	17866.5	2704	33029	9	1	0	1	114975	115532	118236	148004
19	8	68132.5	1	2999.0	1900	4098	8	1	0	1	65658	67608	69508	69756
19	8	519083.5	6	1407.0	308	2506	8	3	3	1	518012	518748	519056	520518
19	8	518689.25	8	618.5	249	988	4	2	0	1	518012	518748	518997	519000
19	8	124186.75	10	17866.5	2704	33029	9	1	0	1	114975	115532	118236	148004
19	8	68132.5	10	2999.0	1900	4098	8	1	0	1	65658	67608	69508	69756
19	9	232245.0	0	64.0	0	128	1	3	2	1	232165	232261	232261	232293
19	9	257010.5	0	134.0	0	268	1	3	1	1	256885	257002	257002	257153
19	9	257762.0	0	165.0	105	225	8	1	4	1	257650	257709	257814	257875
19	9	189777.75	2	3.5	0	0	1	4	0	1	189775	189777	189777	189782
19	9	189791.25	2	2.5	0	0	1	4	0	1	189789	189791	189791	189794
19	9	189796.5	2	2.0	0	0	2	4	0	1	189795	189796	189797	189798
19	9	413627.5	1	847.0	0	1694	1	3	0	1	412860	413548	413548	414554
19	9	400358.75	1	1926.5	105	3748	4	3	0	1	397894	400897	401002	401642
