tetrad#	chr#	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker#	#GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
31	2	1177387.5	0	[1, 4]	0	0	0	1121925	1232850	1121925	1232850
31	2	44221.5	1	[3, 4]	792.0	4	1	44547	44688	43365	44286
31	2	1088903.0	0	[1, 2]	0	0	0	1083441	1094365	1083441	1094365
31	2	167761.5	1	[1, 3]	3011.0	12	1	166196	166316	168729	169805
31	2	707649.0	0	[1, 4]	0	0	0	707008	708290	707008	708290
31	2	1268212.0	0	[1, 3]	0	0	0	1265288	1271136	1265288	1271136
31	3	220015.0	0	[1, 2]	0	0	0	216347	223683	216347	223683
31	3	147102.5	0	[2, 4]	0	0	0	136109	158096	136109	158096
31	4	831361.0	1	[3, 4]	462.0	1	1	831484	831700	830776	831484
31	4	631511.0	0	[1, 4]	0	0	0	588239	674783	588239	674783
31	4	115210.5	0	[1, 2]	0	0	0	114314	116107	114314	116107
31	4	479394.5	0	[2, 3]	0	0	0	418704	540085	418704	540085
31	5	235684.0	0	[2, 3]	0	0	0	228805	242563	228805	242563
31	5	449163.0	1	[1, 3]	12986.0	10	1	442419	442921	445456	465856
31	5	9971.0	0	[1, 4]	0	0	0	7910	12032	7910	12032
31	5	406702.5	2	[1, 4]	28233.0	0	0	380025	433380	380025	433380
31	6	73799.5	0	[2, 3]	0	0	0	69747	77852	69747	77852
31	6	418158.0	0	[1, 2]	0	0	0	390766	445550	390766	445550
31	6	198510.5	3	[2, 4]	9407.0	8	1	193799	193815	197209	209219
31	7	575984.0	0	[1, 3]	0	0	0	575492	576476	575492	576476
31	7	874256.5	0	[3, 4]	0	0	0	873989	874524	873989	874524
31	7	769122.5	0	[1, 2]	0	0	0	754736	783509	754736	783509
31	7	28115.0	0	[2, 4]	0	0	0	17205	39025	17205	39025
31	7	195288.5	0	[1, 3]	0	0	0	194792	195785	194792	195785
31	7	439808.5	0	[1, 3]	0	0	0	438732	440885	438732	440885
31	8	133120.0	0	[1, 4]	0	0	0	118236	148004	118236	148004
31	8	762724.0	0	[3, 4]	0	0	0	748695	776753	748695	776753
31	8	338246.0	0	[3, 4]	0	0	0	338039	338453	338039	338453
31	8	238011.25	1	[2, 3]	4865.5	7	1	232476	238681	240172	240716
31	8	213434.0	0	[1, 4]	0	0	0	207629	219239	207629	219239
31	8	610244.5	0	[3, 4]	0	0	0	586988	633501	586988	633501
31	9	307276.0	0	[1, 3]	0	0	0	299218	315334	299218	315334
31	10	530224.0	0	[1, 4]	0	0	0	530170	530278	530170	530278
31	10	456550.0	0	[1, 4]	0	0	0	430442	482658	430442	482658
31	10	235878.5	1	[1, 4]	157.0	3	1	235764	235836	235953	235961
31	10	720470.5	0	[3, 4]	0	0	0	690358	750583	690358	750583
31	10	105683.5	1	[2, 4]	13671.0	1	1	95602	102094	102094	122944
31	10	974471.5	1	[1, 3]	1956.0	5	1	974629	976270	973053	973934
31	11	225299.0	0	[1, 2]	0	0	0	217474	233124	217474	233124
31	11	408879.5	0	[1, 3]	0	0	0	381880	435879	381880	435879
31	11	515543.0	2	[1, 3]	4774.5	0	0	511039	520047	511039	520047
31	12	173546.5	0	[1, 3]	0	0	0	145781	201312	145781	201312
31	12	253986.0	0	[1, 3]	0	0	0	253518	254454	253518	254454
31	12	327734.0	0	[1, 3]	0	0	0	326956	328512	326956	328512
31	12	58317.0	0	[1, 4]	0	0	0	44718	71916	44718	71916
31	13	136112.0	0	[1, 2]	0	0	0	103864	168360	103864	168360
31	13	615421.0	0	[2, 4]	0	0	0	587425	643417	587425	643417
31	13	175616.5	1	[1, 4]	14046.0	8	1	168381	168806	170184	195095
31	13	364705.5	0	[1, 3]	0	0	0	331735	397676	331735	397676
31	13	770893.0	0	[2, 3]	0	0	0	753129	788657	753129	788657
31	13	901792.0	1	[3, 4]	1816.0	3	1	901132	904268	900797	900971
31	14	175400.0	1	[1, 2]	1061.0	1	1	174068	175671	175671	176190
31	14	634464.25	1	[2, 3]	889.5	2	1	633710	634329	634398	635420
31	14	501091.25	4	[2, 3]	27816.5	1357	0	487180	487186	515178	515181
31	14	135899.0	0	[3, 4]	0	0	0	131899	139899	131899	139899
31	15	517532.25	1	[1, 3]	6466.5	9	1	510229	518369	520441	521090
31	15	680495.5	0	[1, 3]	0	0	0	670632	690359	670632	690359
31	15	131350.5	1	[2, 3]	616.0	6	1	131415	131902	130876	131209
31	15	223858.75	1	[1, 4]	470.5	1	1	223869	224319	223378	223869
31	16	466244.5	0	[2, 3]	0	0	0	466040	466449	466040	466449
31	16	841926.5	0	[3, 4]	0	0	0	841069	842784	841069	842784
31	16	787193.5	0	[1, 3]	0	0	0	760033	814354	760033	814354
31	16	26576.5	0	[1, 4]	0	0	0	22336	30817	22336	30817
31	16	89256.5	0	[2, 4]	0	0	0	83089	95424	83089	95424
31	16	369449.0	0	[1, 2]	0	0	0	368530	370368	368530	370368
32	1	51545.0	0	[3, 4]	0	0	0	39521	63569	39521	63569
32	2	772840.0	5	[3, 1]	0	0	0	732451	813229	732451	813229
32	2	772840.0	5	[2, 4]	0	0	0	732451	813229	732451	813229
32	2	339589.5	0	[2, 4]	0	0	0	317586	361593	317586	361593
32	2	653267.5	0	[3, 4]	0	0	0	650852	655683	650852	655683
32	2	1177387.5	0	[3, 4]	0	0	0	1121925	1232850	1121925	1232850
32	2	65476.5	0	[2, 4]	0	0	0	44979	85974	44979	85974
32	2	167013.25	1	[1, 3]	733.5	4	1	166507	166786	166942	167818
32	2	1268212.0	0	[3, 4]	0	0	0	1265288	1271136	1265288	1271136
32	2	545739.0	0	[1, 4]	0	0	0	539436	552042	539436	552042
32	3	147102.5	0	[1, 4]	0	0	0	136109	158096	136109	158096
32	3	219548.5	0	[3, 4]	0	0	0	215414	223683	215414	223683
32	3	184380.0	0	[2, 4]	0	0	0	183970	184790	183970	184790
32	3	273493.5	0	[3, 4]	0	0	0	263055	283932	263055	283932
32	3	127324.5	1	[1, 2]	6350.0	6	1	123917	124382	124890	136109
32	4	912424.5	1	[1, 4]	5459.0	312	1	915149	915159	909674	909716
32	4	264468.5	0	[2, 4]	0	0	0	244717	284220	244717	284220
32	4	120882.75	1	[1, 3]	2177.5	4	1	119301	120287	121191	122752
32	4	479394.5	0	[1, 3]	0	0	0	418704	540085	418704	540085
32	4	361983.5	0	[2, 4]	0	0	0	348076	375891	348076	375891
32	4	155829.5	1	[2, 4]	6649.0	25	1	152334	152676	158851	159457
32	5	326839.0	0	[1, 3]	0	0	0	310053	343625	310053	343625
32	5	361825.0	0	[3, 4]	0	0	0	343625	380025	343625	380025
32	5	302260.5	0	[1, 3]	0	0	0	297706	306815	297706	306815
32	6	254414.5	1	[1, 2]	186.0	3	1	254308	254335	254429	254586
32	6	357502.0	1	[2, 3]	680.0	1	1	357109	357215	357215	358469
32	6	68737.5	0	[1, 2]	0	0	0	67728	69747	67728	69747
32	6	464877.5	0	[1, 3]	0	0	0	453639	476116	453639	476116
32	7	967519.5	1	[2, 3]	618.0	1	1	966887	967534	967534	968123
32	7	384460.0	6	[2, 3]	0.0	0	0	375641	393279	375641	393279
32	7	379979.0	6	[4, 1]	8962.0	1	1	375355	375641	375641	393279
32	7	733368.25	1	[2, 4]	728.5	9	1	732607	733401	733680	733785
32	7	468296.5	0	[1, 2]	0	0	0	466845	469748	466845	469748
32	7	10884.5	2	[3, 4]	17230.5	0	0	4564	17205	4564	17205
32	8	506128.5	0	[1, 4]	0	0	0	501292	510965	501292	510965
32	8	574913.5	1	[3, 4]	3750.0	7	1	571755	574322	576727	576850
32	8	698503.0	0	[1, 2]	0	0	0	697763	699243	697763	699243
32	8	213434.0	0	[2, 3]	0	0	0	207629	219239	207629	219239
32	8	117613.0	0	[2, 4]	0	0	0	116990	118236	116990	118236
32	8	342425.25	1	[1, 4]	1781.5	3	1	340650	342419	342846	343786
32	9	397678.5	1	[3, 4]	3434.0	1	1	397894	400897	394029	397894
32	9	307276.0	0	[2, 4]	0	0	0	299218	315334	299218	315334
32	9	153015.0	1	[1, 3]	255.0	1	1	152766	153009	153009	153276
32	9	77078.0	0	[3, 4]	0	0	0	76964	77192	76964	77192
32	9	57044.0	0	[1, 4]	0	0	0	37580	76508	37580	76508
32	10	969917.0	0	[1, 4]	0	0	0	969727	970107	969727	970107
32	10	819191.25	1	[2, 3]	3663.5	16	1	820902	821144	817025	817694
32	10	105683.5	1	[1, 3]	13671.0	1	1	95602	102094	102094	122944
32	10	260663.5	1	[1, 2]	294.0	7	1	260506	260527	260776	260845
32	10	629729.0	0	[2, 3]	0	0	0	604722	654736	604722	654736
32	11	225299.0	0	[1, 2]	0	0	0	217474	233124	217474	233124
32	11	88543.5	0	[1, 2]	0	0	0	82467	94620	82467	94620
32	11	467843.0	0	[1, 2]	0	0	0	435879	499807	435879	499807
32	12	335143.5	0	[1, 2]	0	0	0	332872	337415	332872	337415
32	13	136112.0	0	[1, 3]	0	0	0	103864	168360	103864	168360
32	13	364705.5	0	[2, 4]	0	0	0	331735	397676	331735	397676
32	13	574363.5	1	[3, 4]	3366.0	4	1	574407	577686	572223	573138
32	13	546441.75	1	[1, 2]	19483.5	12	1	535693	537707	540144	572223
32	13	519055.0	1	[2, 3]	3237.0	2	1	519211	522136	516613	518260
32	13	704721.0	0	[1, 2]	0	0	0	668196	741246	668196	741246
32	14	133468.0	1	[1, 2]	4862.0	1	1	131899	139899	130175	131899
32	14	668281.75	1	[1, 4]	863.5	2	1	668252	669175	667469	668231
32	14	65378.5	0	[2, 3]	0	0	0	64561	66196	64561	66196
32	14	40370.5	1	[2, 3]	2454.0	3	1	38893	39394	41204	41991
32	14	648648.5	1	[1, 2]	4439.0	5	1	649153	652583	646253	646605
32	15	545123.25	1	[3, 4]	4847.5	13	1	542009	543390	546898	548196
32	15	451263.0	0	[1, 2]	0	0	0	435311	467215	435311	467215
32	15	692028.5	3	[3, 4]	3248.0	10	1	690360	690449	693345	693960
32	15	271886.0	0	[3, 4]	0	0	0	262379	281393	262379	281393
32	15	40559.5	0	[1, 2]	0	0	0	18940	62179	18940	62179
32	16	122484.0	0	[2, 3]	0	0	0	113880	131088	113880	131088
32	16	573105.5	0	[1, 2]	0	0	0	566994	579217	566994	579217
32	16	26576.5	0	[1, 3]	0	0	0	22336	30817	22336	30817
32	16	831578.75	1	[1, 2]	218.5	1	1	831308	831631	831631	831745
32	16	432739.0	0	[1, 2]	0	0	0	430738	434740	430738	434740
33	1	159063.5	0	[1, 3]	0	0	0	157129	160998	157129	160998
33	1	109991.0	1	[1, 3]	498.0	3	1	110116	110364	109453	110031
33	2	772840.0	0	[1, 2]	0	0	0	732451	813229	732451	813229
33	2	629960.0	0	[1, 2]	0	0	0	629771	630149	629771	630149
33	2	1177387.5	0	[3, 4]	0	0	0	1121925	1232850	1121925	1232850
33	2	1017799.75	1	[1, 2]	5112.5	8	1	1019920	1020792	1014633	1015854
33	2	14792.5	0	[1, 3]	0	0	0	8173	21412	8173	21412
33	2	1268212.0	0	[2, 4]	0	0	0	1265288	1271136	1265288	1271136
33	3	220015.0	0	[1, 3]	0	0	0	216347	223683	216347	223683
33	3	47531.5	0	[1, 3]	0	0	0	46974	48089	46974	48089
33	4	123539.25	1	[1, 4]	3135.5	9	1	124757	125457	121191	122752
33	4	479394.5	0	[3, 4]	0	0	0	418704	540085	418704	540085
33	4	695204.5	0	[1, 2]	0	0	0	674783	715626	674783	715626
33	4	32377.5	0	[1, 4]	0	0	0	24844	39911	24844	39911
33	5	275546.0	0	[1, 2]	0	0	0	257527	293565	257527	293565
33	5	420094.25	1	[3, 4]	26783.5	1	1	380025	433380	433380	433592
33	5	33799.5	2	[2, 4]	11097.0	0	0	23243	44356	23243	44356
33	6	73799.5	0	[2, 4]	0	0	0	69747	77852	69747	77852
33	6	388911.5	0	[2, 4]	0	0	0	388658	389165	388658	389165
33	7	407037.5	0	[2, 4]	0	0	0	406757	407318	406757	407318
33	7	784296.0	0	[2, 3]	0	0	0	783509	785083	783509	785083
33	7	557846.5	0	[2, 4]	0	0	0	552088	563605	552088	563605
33	7	839940.5	0	[3, 4]	0	0	0	815725	864156	815725	864156
33	7	138606.0	0	[2, 3]	0	0	0	127409	149803	127409	149803
33	8	506128.5	0	[2, 3]	0	0	0	501292	510965	501292	510965
33	8	393248.5	0	[2, 4]	0	0	0	370029	416468	370029	416468
33	8	133120.0	0	[2, 4]	0	0	0	118236	148004	118236	148004
33	8	746303.5	0	[2, 3]	0	0	0	743912	748695	743912	748695
33	8	166092.0	1	[1, 3]	777.0	1	1	166180	166781	165227	166180
33	8	35548.5	0	[3, 4]	0	0	0	16824	54273	16824	54273
33	9	154380.75	1	[3, 4]	3978.5	17	1	156207	156533	152017	152766
33	9	386176.0	1	[2, 4]	696.0	3	1	385771	385885	386404	386644
33	9	57044.0	0	[3, 4]	0	0	0	37580	76508	37580	76508
33	10	545378.5	1	[2, 3]	453.0	4	1	545533	545677	544999	545305
33	10	766436.75	1	[1, 4]	1820.5	15	1	766711	767983	764965	766088
33	10	456550.0	0	[3, 4]	0	0	0	430442	482658	430442	482658
33	10	833573.75	1	[3, 4]	874.5	1	1	833816	834206	832457	833816
33	10	112519.0	0	[3, 4]	0	0	0	102094	122944	102094	122944
33	11	365251.0	1	[2, 4]	1569.0	1	1	364012	364921	364921	367150
33	11	66023.5	0	[2, 4]	0	0	0	49580	82467	49580	82467
33	11	509029.0	3	[1, 2]	3479.0	8	1	510520	511017	506644	507935
33	12	75762.25	1	[1, 3]	1088.5	4	1	74941	75495	76158	76455
33	12	302565.5	1	[1, 2]	16033.0	1	1	287960	301138	301138	320026
33	13	556183.5	0	[1, 2]	0	0	0	540144	572223	540144	572223
33	13	846718.0	1	[2, 3]	379.0	1	1	846281	846776	846776	847039
33	13	136112.0	0	[2, 4]	0	0	0	103864	168360	103864	168360
33	14	698584.5	1	[1, 3]	9051.0	2	1	697751	708469	690461	697657
33	14	28996.5	0	[2, 4]	0	0	0	27973	30020	27973	30020
33	15	163216.5	0	[1, 4]	0	0	0	136222	190211	136222	190211
33	15	260163.5	0	[1, 2]	0	0	0	259895	260432	259895	260432
33	15	658494.0	0	[3, 4]	0	0	0	656648	660340	656648	660340
33	15	90410.5	0	[2, 4]	0	0	0	90169	90652	90169	90652
33	16	236052.0	1	[2, 4]	1180.0	4	1	236305	236979	235315	235609
33	16	122484.0	0	[2, 4]	0	0	0	113880	131088	113880	131088
33	16	490834.5	0	[2, 4]	0	0	0	471074	510595	471074	510595
33	16	702425.0	1	[2, 4]	1310.0	2	1	701031	702509	702693	703467
33	16	839294.0	0	[1, 3]	0	0	0	837846	840742	837846	840742
33	16	26576.5	0	[2, 3]	0	0	0	22336	30817	22336	30817
33	16	89256.5	0	[2, 3]	0	0	0	83089	95424	83089	95424
34	1	51545.0	0	[1, 2]	0	0	0	39521	63569	39521	63569
34	1	159063.5	0	[3, 4]	0	0	0	157129	160998	157129	160998
34	2	399199.0	0	[2, 3]	0	0	0	397202	401196	397202	401196
34	2	1088903.0	0	[1, 3]	0	0	0	1083441	1094365	1083441	1094365
34	2	557936.5	0	[2, 3]	0	0	0	552042	563831	552042	563831
34	2	315921.5	0	[1, 3]	0	0	0	315292	316551	315292	316551
34	2	65476.5	0	[3, 4]	0	0	0	44979	85974	44979	85974
34	2	1012311.5	0	[1, 3]	0	0	0	1012229	1012394	1012229	1012394
34	3	220015.0	0	[2, 4]	0	0	0	216347	223683	216347	223683
34	3	256520.0	0	[2, 4]	0	0	0	256268	256772	256268	256772
34	3	184380.0	0	[1, 3]	0	0	0	183970	184790	183970	184790
34	4	747855.5	0	[1, 2]	0	0	0	740610	755101	740610	755101
34	4	346160.5	0	[1, 3]	0	0	0	344245	348076	344245	348076
34	4	17127.75	1	[2, 3]	10295.5	3	1	4335	19625	19707	24844
34	4	479394.5	0	[1, 2]	0	0	0	418704	540085	418704	540085
34	5	235684.0	0	[2, 4]	0	0	0	228805	242563	228805	242563
34	5	455656.0	0	[1, 3]	0	0	0	445456	465856	445456	465856
34	6	70069.75	3	[3, 4]	7459.5	19	1	69747	77852	66322	66358
34	6	418158.0	0	[2, 4]	0	0	0	390766	445550	390766	445550
34	6	284143.75	1	[2, 4]	5850.5	18	1	280888	281549	286862	287276
34	7	1006111.0	1	[1, 4]	1251.0	1	1	1005954	1007519	1005017	1005954
34	7	246207.0	0	[3, 4]	0	0	0	222178	270236	222178	270236
34	7	538816.5	0	[2, 4]	0	0	0	527524	550109	527524	550109
34	7	617468.5	0	[1, 4]	0	0	0	615880	619057	615880	619057
34	8	760332.5	0	[1, 4]	0	0	0	743912	776753	743912	776753
34	8	35548.5	0	[1, 3]	0	0	0	16824	54273	16824	54273
34	8	306246.0	0	[1, 4]	0	0	0	305492	307000	305492	307000
34	8	173627.75	1	[3, 4]	3050.5	8	1	174121	176185	171834	172371
34	8	564704.25	1	[1, 4]	1485.5	1	1	563237	564686	564686	566208
34	9	221970.5	0	[3, 4]	0	0	0	221729	222212	221729	222212
34	9	139321.5	0	[1, 4]	0	0	0	136226	142417	136226	142417
34	10	751394.0	0	[2, 4]	0	0	0	750860	751928	750860	751928
34	10	562375.5	0	[1, 2]	0	0	0	546058	578693	546058	578693
34	10	456550.0	0	[1, 2]	0	0	0	430442	482658	430442	482658
34	10	996170.5	0	[2, 3]	0	0	0	985767	1006574	985767	1006574
34	10	112519.0	0	[2, 4]	0	0	0	102094	122944	102094	122944
34	11	500302.25	1	[1, 2]	535.5	2	1	500482	500658	499807	500262
34	11	351847.5	0	[1, 2]	0	0	0	350663	353032	350663	353032
34	11	101859.5	0	[1, 2]	0	0	0	101251	102468	101251	102468
34	12	302565.5	1	[1, 2]	16033.0	1	1	287960	301138	301138	320026
34	12	75218.0	2	[1, 3]	380.5	0	0	74941	75495	74941	75495
34	13	364705.5	0	[1, 3]	0	0	0	331735	397676	331735	397676
34	13	615421.0	0	[2, 4]	0	0	0	587425	643417	587425	643417
34	13	704721.0	0	[2, 4]	0	0	0	668196	741246	668196	741246
34	14	490453.75	1	[1, 2]	198.5	10	1	490547	490559	490314	490395
34	14	645520.0	0	[2, 4]	0	0	0	644850	646190	644850	646190
34	15	202835.0	1	[2, 4]	1294.0	1	1	202455	204509	201921	202455
34	15	40559.5	0	[3, 4]	0	0	0	18940	62179	18940	62179
34	15	733275.0	0	[1, 3]	0	0	0	710652	755898	710652	755898
34	15	451263.0	0	[3, 4]	0	0	0	435311	467215	435311	467215
34	15	528125.5	1	[2, 3]	2955.0	17	1	528993	530213	526576	526720
34	15	111161.5	1	[1, 4]	1535.0	4	1	111365	112493	109544	111244
34	16	282032.75	1	[3, 4]	1206.5	1	1	280543	282316	282316	282956
34	16	787193.5	0	[2, 4]	0	0	0	760033	814354	760033	814354
34	16	82646.75	1	[3, 4]	450.5	1	1	82655	83089	82188	82655
34	16	26576.5	0	[3, 4]	0	0	0	22336	30817	22336	30817
34	16	490834.5	0	[3, 4]	0	0	0	471074	510595	471074	510595
35	1	93687.25	1	[3, 4]	1287.5	6	1	92805	93282	93990	94672
35	2	772840.0	0	[1, 4]	0	0	0	732451	813229	732451	813229
35	2	1177387.5	0	[1, 4]	0	0	0	1121925	1232850	1121925	1232850
35	2	97373.0	0	[1, 2]	0	0	0	96967	97779	96967	97779
35	2	1064367.0	0	[1, 4]	0	0	0	1045293	1083441	1045293	1083441
35	2	267129.0	0	[1, 2]	0	0	0	255464	278794	255464	278794
35	2	626338.25	1	[1, 3]	3049.5	5	1	624650	624977	627726	628000
35	2	1268212.0	0	[1, 4]	0	0	0	1265288	1271136	1265288	1271136
35	3	220015.0	0	[1, 3]	0	0	0	216347	223683	216347	223683
35	3	273493.5	0	[1, 4]	0	0	0	263055	283932	263055	283932
35	3	147102.5	0	[3, 4]	0	0	0	136109	158096	136109	158096
35	4	781559.25	1	[2, 4]	6499.5	3	1	784731	784887	772632	783987
35	4	153339.25	1	[1, 3]	3233.5	14	1	154847	155065	151653	151792
35	4	855271.25	1	[2, 3]	8566.5	5	1	853456	865653	848853	853123
35	4	631511.0	0	[1, 2]	0	0	0	588239	674783	588239	674783
35	4	417092.5	0	[1, 2]	0	0	0	415481	418704	415481	418704
35	4	11980.0	0	[1, 3]	0	0	0	4335	19625	4335	19625
35	4	305293.0	1	[1, 3]	3407.0	13	1	306622	307371	303472	303707
35	5	96877.0	0	[3, 4]	0	0	0	86837	106917	86837	106917
35	5	275546.0	0	[1, 2]	0	0	0	257527	293565	257527	293565
35	5	406702.5	0	[3, 4]	0	0	0	380025	433380	380025	433380
35	5	61225.0	0	[2, 4]	0	0	0	60511	61939	60511	61939
35	5	198952.0	0	[3, 4]	0	0	0	169099	228805	169099	228805
35	6	452635.5	1	[3, 4]	1658.0	6	1	453290	453639	451568	452045
35	6	354373.0	0	[1, 2]	0	0	0	354019	354727	354019	354727
35	6	173061.0	0	[1, 2]	0	0	0	153304	192818	153304	192818
35	6	238407.25	1	[1, 2]	2834.5	3	1	235764	238216	239289	240360
35	7	384460.0	0	[2, 3]	0	0	0	375641	393279	375641	393279
35	7	1006111.0	1	[1, 4]	1251.0	1	1	1005954	1007519	1005017	1005954
35	7	736793.25	1	[1, 4]	2822.5	4	1	735181	735583	737584	738825
35	7	704712.5	1	[3, 4]	3678.0	10	1	706177	706926	702649	703098
35	7	617468.5	0	[3, 4]	0	0	0	615880	619057	615880	619057
35	8	289438.5	1	[2, 3]	2436.0	8	1	290265	291048	287426	289015
35	8	561592.75	1	[2, 4]	305.5	1	1	561655	561836	561225	561655
35	9	261772.5	1	[3, 4]	1275.0	69	1	261120	261150	262389	262431
35	9	395961.5	0	[1, 4]	0	0	0	394029	397894	394029	397894
35	10	813747.25	4	[2, 4]	3964.5	13	0	811673	811857	816607	816737
35	10	105683.5	1	[1, 2]	13671.0	1	1	102094	122944	95602	102094
35	10	629729.0	0	[3, 4]	0	0	0	604722	654736	604722	654736
35	11	310619.0	1	[1, 4]	1460.0	14	1	311286	311412	309057	310721
35	11	119803.5	0	[1, 2]	0	0	0	118207	121400	118207	121400
35	11	358404.0	0	[2, 3]	0	0	0	353236	363572	353236	363572
35	12	206246.5	1	[1, 4]	8185.0	7	1	201719	202589	205253	215425
35	12	290592.75	1	[2, 4]	7912.5	2	1	285492	287781	287960	301138
35	13	458314.5	0	[3, 4]	0	0	0	425180	491449	425180	491449
35	13	22425.75	1	[1, 4]	2773.5	3	1	20224	21854	22894	24731
35	13	364705.5	0	[1, 2]	0	0	0	331735	397676	331735	397676
35	13	6415.0	0	[1, 2]	0	0	0	2282	10548	2282	10548
35	13	205454.0	0	[2, 3]	0	0	0	195095	215813	195095	215813
35	13	704721.0	0	[1, 4]	0	0	0	668196	741246	668196	741246
35	14	703110.0	0	[2, 3]	0	0	0	697751	708469	697751	708469
35	14	644105.0	1	[2, 3]	5362.0	9	1	646605	646967	640831	642017
35	14	30888.0	1	[2, 3]	3783.0	6	1	32238	33321	27973	30020
35	15	163216.5	0	[1, 4]	0	0	0	136222	190211	136222	190211
35	15	628113.75	1	[1, 2]	2661.5	4	1	625831	627735	628113	630776
35	15	733275.0	0	[3, 4]	0	0	0	710652	755898	710652	755898
35	15	485344.0	0	[1, 2]	0	0	0	470609	500079	470609	500079
35	16	882002.5	0	[2, 4]	0	0	0	881358	882647	881358	882647
35	16	26576.5	0	[2, 3]	0	0	0	22336	30817	22336	30817
35	16	89256.5	0	[1, 2]	0	0	0	83089	95424	83089	95424
35	16	837975.5	1	[1, 4]	2637.0	4	1	837846	840742	836396	836918
35	16	182993.0	0	[3, 4]	0	0	0	141202	224784	141202	224784
36	1	51545.0	0	[2, 4]	0	0	0	39521	63569	39521	63569
36	1	162039.5	1	[2, 3]	289.0	2	1	161779	162011	162117	162251
36	2	772840.0	0	[1, 2]	0	0	0	732451	813229	732451	813229
36	2	1177387.5	0	[2, 4]	0	0	0	1121925	1232850	1121925	1232850
36	2	911182.0	0	[3, 4]	0	0	0	880434	941930	880434	941930
36	2	400854.25	1	[2, 4]	3310.5	1	1	397202	401196	401196	403823
36	2	394406.75	1	[1, 2]	148.5	1	1	394229	394436	394436	394526
36	2	171726.0	1	[1, 3]	312.0	2	1	171795	171969	171554	171586
36	2	713310.25	1	[2, 4]	498.5	4	1	713447	713672	712795	713327
36	2	1268212.0	0	[1, 4]	0	0	0	1265288	1271136	1265288	1271136
36	2	276555.0	1	[2, 3]	18852.0	4	1	280750	291212	255464	278794
36	3	121376.5	0	[2, 4]	0	0	0	120911	121842	120911	121842
36	3	273493.5	0	[2, 4]	0	0	0	263055	283932	263055	283932
36	4	479394.5	0	[1, 4]	0	0	0	418704	540085	418704	540085
36	4	49204.5	1	[1, 4]	3472.0	10	1	50495	51386	47032	47905
36	4	118209.0	1	[1, 4]	560.0	1	1	117725	118133	118133	118845
36	4	631511.0	0	[1, 2]	0	0	0	588239	674783	588239	674783
36	4	290194.25	8	[1, 4]	5783.5	6	1	292738	293434	284220	290385
36	5	275546.0	0	[1, 2]	0	0	0	257527	293565	257527	293565
36	5	361825.0	0	[1, 3]	0	0	0	343625	380025	343625	380025
36	5	9971.0	0	[1, 3]	0	0	0	7910	12032	7910	12032
36	5	183467.5	1	[1, 4]	30969.0	2	1	169099	228805	167164	168802
36	6	149332.0	0	[3, 4]	0	0	0	149090	149574	149090	149574
36	6	125795.5	0	[2, 3]	0	0	0	124297	127294	124297	127294
36	6	418158.0	0	[1, 4]	0	0	0	390766	445550	390766	445550
36	6	464877.5	0	[2, 4]	0	0	0	453639	476116	453639	476116
36	6	272831.0	1	[3, 4]	898.0	3	1	272303	272461	272927	273633
36	7	442488.0	0	[1, 4]	0	0	0	442138	442838	442138	442838
36	7	839940.5	0	[2, 3]	0	0	0	815725	864156	815725	864156
36	7	28115.0	0	[1, 3]	0	0	0	17205	39025	17205	39025
36	7	970214.5	0	[1, 4]	0	0	0	969469	970960	969469	970960
36	7	246207.0	0	[1, 2]	0	0	0	222178	270236	222178	270236
36	7	769122.5	0	[2, 3]	0	0	0	754736	783509	754736	783509
36	8	506128.5	0	[2, 4]	0	0	0	501292	510965	501292	510965
36	8	74845.25	1	[1, 4]	443.5	3	1	74540	74707	74851	75283
36	8	723300.5	0	[3, 4]	0	0	0	720937	725664	720937	725664
36	8	133120.0	0	[1, 3]	0	0	0	118236	148004	118236	148004
36	8	569242.75	1	[1, 2]	7591.5	20	1	571755	574322	564686	566208
36	8	342425.25	1	[2, 4]	1781.5	3	1	342846	343786	340650	342419
36	9	67856.5	4	[3, 4]	21625.0	7	0	37580	76508	79358	79565
36	9	130954.0	0	[1, 3]	0	0	0	129424	132484	129424	132484
36	10	233456.0	0	[1, 4]	0	0	0	231775	235137	231775	235137
36	10	954411.0	0	[2, 4]	0	0	0	945381	963441	945381	963441
36	10	456550.0	5	[2, 3]	0	0	0	430442	482658	430442	482658
36	10	456550.0	5	[4, 1]	0	0	0	430442	482658	430442	482658
36	10	720470.5	0	[2, 3]	0	0	0	690358	750583	690358	750583
36	10	894812.25	1	[1, 3]	1126.5	3	1	894368	896383	894179	894319
36	11	211436.75	1	[3, 4]	5073.5	8	1	208750	209050	213351	214596
36	11	507289.5	0	[2, 4]	0	0	0	506644	507935	506644	507935
36	11	377590.5	0	[2, 4]	0	0	0	377365	377816	377365	377816
36	11	266156.0	1	[3, 4]	6233.0	20	1	262972	263107	267991	270554
36	12	248015.5	0	[1, 2]	0	0	0	247637	248394	247637	248394
36	12	323648.0	1	[2, 3]	286.0	2	1	323741	323841	323345	323665
36	12	173546.5	0	[1, 3]	0	0	0	145781	201312	145781	201312
36	12	58317.0	0	[2, 4]	0	0	0	44718	71916	44718	71916
36	13	346796.75	1	[1, 3]	35817.5	3	1	331735	397676	328064	329712
